task,stage,network,train_size,total_epochs,seed,structures,atoms,mae_atom,rmse_atom,neutrality_abs_mean,raw_neutrality_abs_mean,mean_abs_charge_correction,element_mae_Cs,element_rmse_Cs,element_mae_I,element_rmse_I,element_mae_Pb,element_rmse_Pb,mode,run_id
temperature,temperature_ood_0900K,large,80,300,2,100,32000,0.010757856469176477,0.08395334388427941,6.501466032204917e-15,0.9072970029711723,0.0028353031342849134,0.006730900112364908,0.011068167679267573,0.013213901946350234,0.10801780680922313,0.007416676394466773,0.010713339692180798,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0300_r3_seed2
temperature,temperature_ood_1200K,large,80,300,2,100,32000,0.03434555666979868,0.283850722137688,6.61637411525362e-15,3.362067369222641,0.010506460528820753,0.016487441982360906,0.028881636681277682,0.04594791610269264,0.3655685119627354,0.017396593058554566,0.033181358276897666,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0300_r3_seed2
temperature,temperature_ood_0600K,large,80,600,0,100,32000,0.003067000544175972,0.00866771776362854,7.003286839335487e-15,0.163923915028572,0.0005122622344642875,0.0029462777191074565,0.0038794043103524195,0.0026216039892363683,0.01042116339845549,0.004523913034063298,0.005898723473303593,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0600_r3_seed0
temperature,temperature_ood_0900K,large,80,600,0,100,32000,0.007194954703684196,0.04138693729574534,5.818678872060445e-15,0.6221867540478706,0.0019443336063995962,0.004800165765627753,0.007653711067093709,0.007885678111391218,0.052839760019863444,0.007517573418619575,0.01138827834402332,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0600_r3_seed0
temperature,temperature_ood_1200K,large,80,600,0,100,32000,0.022809430524380874,0.15240875573702023,7.074341112911497e-15,1.7711993758380413,0.005534998049493879,0.011304270434105996,0.021091574568719577,0.028706198391664658,0.19582124058234646,0.01662428701280441,0.025679073564246847,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0600_r3_seed0
temperature,temperature_ood_0600K,large,80,600,1,100,32000,0.0030989277289831083,0.005909523176640392,6.1384231031524904e-15,0.10815546751022342,0.00033798583596944824,0.002902401361498049,0.0037533476428083952,0.002632473328694082,0.006010774313632045,0.004694817297335247,0.007220559452024346,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0600_r3_seed1
temperature,temperature_ood_0900K,large,80,600,1,100,32000,0.006591822729143314,0.025007371357925842,7.110978472724127e-15,0.28584791183471675,0.0008932747244834897,0.004278151557955425,0.005956928801549733,0.007236416434907976,0.031205976136551856,0.006971712783037216,0.013035308608321623,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0600_r3_seed1
temperature,temperature_ood_1200K,large,80,600,1,100,32000,0.02217937231588003,0.09437797404812351,5.297984273511247e-15,1.972181141972542,0.006163066068664193,0.010982726578251459,0.017076654502480748,0.026423121213762595,0.11716070732815236,0.020644771359860883,0.055357960342170796,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0600_r3_seed1
temperature,temperature_ood_0600K,large,80,600,2,100,32000,0.0031429843366378913,0.014904995256492854,6.753486658794827e-15,0.2431841880083084,0.0007599505875259637,0.002907037391734776,0.0038965917154028897,0.0028219361087152115,0.018854513337517507,0.004342075965309047,0.005397496771647911,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0600_r3_seed2
temperature,temperature_ood_0900K,large,80,600,2,100,32000,0.008499583976331635,0.06916217127786457,6.7490457666963265e-15,0.873528488278389,0.0027297765258699654,0.005159287863119974,0.008208278039893888,0.010272084007000864,0.08902171502515525,0.00652237999753561,0.008663521968766963,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0600_r3_seed2
temperature,temperature_ood_1200K,large,80,600,2,100,32000,0.02795684342272579,0.2381836179643498,6.185052470186747e-15,2.8230796176195145,0.008822123805060983,0.013268186796893127,0.022862915857701255,0.03726712586828702,0.30698097295302157,0.014714652711874807,0.02055512456467178,ic,temperature__temperature_low_train__detaq_scf__large__n080_te0600_r3_seed2
temperature,temperature_ood_0600K,large,160,300,0,100,32000,0.0032315656410180967,0.010389272896015775,6.190603585309873e-15,0.12207331538200374,0.0003814791105687616,0.00325158084515715,0.004386431810582611,0.0028167084410670212,0.01273995478782845,0.00445612203673227,0.005790062911817959,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0300_r3_seed0
temperature,temperature_ood_0900K,large,160,300,0,100,32000,0.007934745724272217,0.05249389948876875,6.412648190234904e-15,0.5862593001127243,0.0018320603128522633,0.005641129901690873,0.00968707817405566,0.008859626206452958,0.06723119361912566,0.007453720100311329,0.011140365693163854,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0300_r3_seed0
temperature,temperature_ood_1200K,large,160,300,0,100,32000,0.02526039135669416,0.19349986447532855,6.329381463388017e-15,2.186337489485741,0.00683230465464294,0.013578351704316444,0.025773616315026303,0.031949914377328234,0.2488976700965854,0.01687386194716964,0.026392383813752106,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0300_r3_seed0
temperature,temperature_ood_0600K,large,160,300,1,100,32000,0.0030210624992731026,0.007537543298771271,6.575850974854802e-15,0.11710963904857633,0.0003659676220268011,0.002894316931255162,0.0038032325984057166,0.0026282484384525253,0.008822278219514427,0.004326250249752775,0.006009196099240452,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0300_r3_seed1
temperature,temperature_ood_0900K,large,160,300,1,100,32000,0.007383154806162928,0.03928442208923113,6.2361227293195045e-15,0.3864545866847039,0.0012076705833896997,0.004602961494587362,0.006517964824613363,0.008361756813673614,0.05017555406032831,0.007227542095206445,0.01100393353245431,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0300_r3_seed1
temperature,temperature_ood_1200K,large,160,300,1,100,32000,0.025379631122210408,0.14573101176273118,5.447864381835643e-15,2.1797296461462974,0.00681165514420718,0.01210524156215251,0.018434293288938156,0.03134241320108412,0.18603236822763553,0.020765674445647163,0.044985438674488315,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0300_r3_seed1
temperature,temperature_ood_0600K,large,160,300,2,100,32000,0.0032639160831109603,0.017118008077508667,7.37410132956029e-15,0.18526531040668506,0.0005789540950208908,0.0031384008325403543,0.004235435396247475,0.0028727256271134437,0.0217171994093698,0.004563002701674117,0.0056817109354028944,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0300_r3_seed2
temperature,temperature_ood_0900K,large,160,300,2,100,32000,0.00913643723364221,0.08397781980832741,5.738742814287434e-15,1.0317986047267913,0.003224370639771223,0.005840226353757316,0.009511524259170505,0.01101157498608033,0.10814329308311303,0.006807234856212743,0.009272889974894378,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0300_r3_seed2
temperature,temperature_ood_1200K,large,160,300,2,100,32000,0.031441859660198676,0.2979312678290799,7.932543510946744e-15,3.464511632621288,0.010826598851941526,0.01500910006827326,0.02615953967080298,0.04221300134892226,0.3840610094329395,0.015561194185953356,0.02494600840778132,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0300_r3_seed2
temperature,temperature_ood_0600K,large,160,600,0,100,32000,0.002790593801136129,0.008625437312127861,6.4692695644907875e-15,0.12075265526771553,0.00037735204771161094,0.0028946520654717467,0.0037960679829358,0.0023011826835378692,0.010486120773943277,0.0041547688895952894,0.00526350884287214,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0600_r3_seed0
temperature,temperature_ood_0900K,large,160,600,0,100,32000,0.006769302688498281,0.04586650501801493,6.049605261182478e-15,0.5400299736857413,0.0016875936677679419,0.0047638926260406165,0.007529302407221371,0.007592612010358907,0.05884577847553603,0.006304784785374068,0.008574035509780567,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0600_r3_seed0
temperature,temperature_ood_1200K,large,160,600,0,100,32000,0.02244437902702193,0.1788072106439456,6.9744210406952334e-15,1.977201771736145,0.006178755536675453,0.011614087012552772,0.021113562305459646,0.028945649986499723,0.23010474079489887,0.013770858163057707,0.02386912585857193,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0600_r3_seed0
temperature,temperature_ood_0600K,large,160,600,1,100,32000,0.002781298365851399,0.009302780097222964,6.7146288529329464e-15,0.19422227919101714,0.0006069446224719286,0.00275110053026583,0.003538763177159007,0.002351417455298361,0.011426454264540295,0.004101138933096082,0.005337993226253559,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0600_r3_seed1
temperature,temperature_ood_0900K,large,160,600,1,100,32000,0.006942947703052775,0.04636379288157325,5.67323965583455e-15,0.47867170929908753,0.0014958490915596488,0.004345656796853288,0.005877025105986855,0.008040561757739243,0.05954022983011622,0.00624739644519286,0.008851560487367635,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0600_r3_seed1
temperature,temperature_ood_1200K,large,160,600,1,100,32000,0.023767289221720417,0.16940065080242397,6.358247262028272e-15,2.0940953405201435,0.006544047939125448,0.010858703200370655,0.015594135447169803,0.03043552978763667,0.21748016399443157,0.016671153545321435,0.03669959411144357,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0600_r3_seed1
temperature,temperature_ood_0600K,large,160,600,2,100,32000,0.0029742054363712674,0.01387591174506459,6.0107474553205976e-15,0.2387102049589156,0.0007459693904966114,0.00292260257533053,0.003832538764092696,0.0026123800322917917,0.017523799585773353,0.004111284509650433,0.00517355048673374,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0600_r3_seed2
temperature,temperature_ood_0900K,large,160,600,2,100,32000,0.008103051263763338,0.06821476272430194,5.8475446707007e-15,1.06034700602293,0.0033135843938216568,0.004811404233623763,0.007154673179915292,0.00976494086023498,0.0878292179076552,0.006409029504487986,0.0085536754989605,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0600_r3_seed2
temperature,temperature_ood_1200K,large,160,600,2,100,32000,0.026503922464849894,0.2440568450464996,7.65831842386433e-15,3.036210781931877,0.009488158693537117,0.012145716275408634,0.019536938791470827,0.035521804996057955,0.3146804784369883,0.013808481060666964,0.019121076458147944,ic,temperature__temperature_low_train__detaq_scf__large__n160_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,small,5,300,0,100,32000,0.006405253964033909,0.012319288271414581,6.769029781139579e-15,0.2727136498689652,0.0008522301558405161,0.008018954637576826,0.010721222332873216,0.005612836949604873,0.013647330254101343,0.007168804333778098,0.009226637527649788,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,small,5,300,0,100,32000,0.007438692459400045,0.01242895550973479,6.732392421326949e-15,0.7172077095508576,0.0022412740923464297,0.008984945542528294,0.011990503963246867,0.007109989692068969,0.01353196160652666,0.006878547678265023,0.008903961773315318,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,small,5,300,0,100,32000,0.009558101056807208,0.016228609531308707,6.179501355063621e-15,1.466896324157715,0.004584051012992859,0.008714562438544817,0.011197164082044603,0.010136637782988449,0.018781240485425,0.008666029496525878,0.011543715632502744,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,small,5,300,1,100,32000,0.006779325970599894,0.010279084669406186,5.49671419491915e-15,0.19836565911769857,0.0006198926847428081,0.008621062190912198,0.012633564339827697,0.0045921176123083565,0.007214124067560041,0.011499214825162198,0.014579444505504772,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,small,5,300,1,100,32000,0.007371609674266074,0.01135073995817404,5.625500065775668e-15,0.7753308093547823,0.002422908779233694,0.009473045428458136,0.015008757003541382,0.005157495053077582,0.008089145314268046,0.011912517783639488,0.01492082053551538,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,small,5,300,1,100,32000,0.009050680380442645,0.013605418444225359,5.9130478291535835e-15,1.363061950802803,0.004259568596258759,0.009192722519568635,0.01348377796475645,0.006958577204922522,0.01025509775976592,0.01518494776787702,0.020693566556358,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0300_r3_seed1
deformation,deformation_ood_lambda0p5,small,5,300,2,100,32000,0.009564886486053002,0.01482611724305451,5.2025050933934835e-15,0.32511530101299285,0.0010159853156656029,0.015098514574754519,0.020590485334986454,0.00704191556184863,0.01228954449843791,0.011600171169964597,0.01489973034173581,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0300_r3_seed2
deformation,deformation_ood_lambda0p75,small,5,300,2,100,32000,0.010855693581397645,0.01665831994382496,6.087352844019733e-15,1.0303316766023634,0.0032197864893823863,0.01698032695049187,0.024383301948873625,0.008195555004310639,0.013069100867271406,0.012711475943564438,0.016749582394420915,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0300_r3_seed2
deformation,deformation_ood_lambda1p0,small,5,300,2,100,32000,0.013628503422054926,0.019939936855916898,5.692113447253178e-15,1.7627996861934663,0.005508749019354582,0.01642798713647062,0.02292584923428181,0.011753281637482967,0.017852249243477863,0.016454685061355123,0.022501165232560245,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0300_r3_seed2
deformation,deformation_ood_lambda0p5,small,5,600,0,100,32000,0.0043912801513215525,0.011219662633587988,6.540323838066797e-15,0.39512190759181975,0.001234755961224437,0.003964050889364443,0.0054433674461064055,0.00457978405772398,0.01372396693857373,0.004252997694071381,0.005893394040035613,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0600_r3_seed0
deformation,deformation_ood_lambda0p75,small,5,600,0,100,32000,0.005245525655988605,0.011096374374928704,6.804556917927584e-15,0.659269951581955,0.0020602185986936094,0.004433443120331504,0.005967954760632228,0.006017372847670534,0.013614426314814857,0.0037420666165999122,0.004896256291632312,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,small,5,600,0,100,32000,0.006953194896969946,0.015184314627269942,5.555556015224283e-15,0.9610941165685651,0.0030034191142767662,0.00457592499232851,0.005988863838415763,0.008376438039180359,0.018883571380892427,0.00506073537498014,0.006868970747699892,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,small,5,600,1,100,32000,0.0038597770086489618,0.00772086880469744,6.423750420481156e-15,0.1227781206369401,0.00038368162699043784,0.004698804787360133,0.006841364831751135,0.0028901503266921882,0.006046164195504453,0.00592962927580811,0.01189901249258228,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,small,5,600,1,100,32000,0.004331490586791187,0.007243477053846373,7.063238882665246e-15,0.46807002604007714,0.001462718831375241,0.005166152442165186,0.007498755788312415,0.0036095241366419935,0.006580443163357558,0.00566272808186477,0.00872936218155187,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,small,5,600,1,100,32000,0.005576359792100264,0.009503498540699323,5.995204332975845e-15,0.6897379738092423,0.002155431168153882,0.004896047888381872,0.006290051388915467,0.004644403702424218,0.007680125299962565,0.0090525399648468,0.015331819925266476,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,small,5,600,2,100,32000,0.0059313196866074575,0.012793244161984437,6.461498003318411e-15,0.3859916627407074,0.0012062239460647107,0.007088941109599546,0.009027191739276555,0.0050256599954057795,0.014196130806396597,0.007490677337220404,0.011500213068726773,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0600_r3_seed2
deformation,deformation_ood_lambda0p75,small,5,600,2,100,32000,0.006758795994974207,0.012764185540574988,5.757616605706062e-15,0.924384377002716,0.0028887011781334876,0.007795592223643327,0.010188888486254887,0.00613854247832205,0.014136431357906407,0.007582760316261556,0.010549532661468079,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0600_r3_seed2
deformation,deformation_ood_lambda1p0,small,5,600,2,100,32000,0.009084033220948183,0.019482226800453254,7.005507285384738e-15,1.5535019749403,0.004854693671688438,0.007258084457891527,0.00933066467386164,0.009645669165397214,0.0232786871594323,0.009225074150657745,0.01360267160028836,ic,deformation__deformation_low_train__detaq_scf__small__n005_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,small,10,300,0,100,32000,0.007094869548897259,0.014245693132270866,6.437073096776657e-15,0.2738815319538117,0.0008558797873556616,0.008946994630561676,0.011803699998044316,0.005868243164926147,0.015635429948596992,0.008922623619146176,0.011915180293132967,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,small,10,300,0,100,32000,0.008090017708833332,0.013436356965019353,7.035483307049617e-15,0.6976895588636398,0.0021802798714488747,0.00984408314031316,0.013041247456714049,0.007303500286051229,0.014119946398352063,0.008695504545699808,0.01159679474479322,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,small,10,300,0,100,32000,0.010391891991556618,0.017193758273310527,5.931921620572211e-15,1.489605531692505,0.004655017286539078,0.0096356598121929,0.012495633276646306,0.010382391274266408,0.018973013902337632,0.011176626322790978,0.015558277449828744,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,small,10,300,1,100,32000,0.006626581518200692,0.009976845615405749,6.269429420058259e-15,0.19837498664855954,0.0006199218332767484,0.00840189419465605,0.011964267656368287,0.004278507597181791,0.006496957562297541,0.01189549060480204,0.015096760212578678,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,small,10,300,1,100,32000,0.007235841270443053,0.010974930166599716,7.12208070297038e-15,0.7726966881752014,0.0024146771505475046,0.009114607623254415,0.013958888453126686,0.0049292035511268,0.007540265246433514,0.01227698807558045,0.01538922005827942,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,small,10,300,1,100,32000,0.008990750033361838,0.013424943074941081,6.326050794314142e-15,1.4107688307762145,0.0044086525961756695,0.00877636247855844,0.012446741950908021,0.006809239729326994,0.00988212134249039,0.01574966850026976,0.02128978935901989,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0300_r3_seed1
deformation,deformation_ood_lambda0p5,small,10,300,2,100,32000,0.008876798111980316,0.012957738825377851,6.503686478254167e-15,0.3244017058610916,0.0010137553308159112,0.01329489204863785,0.017617017536757026,0.006501710615877527,0.010167156659468041,0.011583966663631144,0.01480008266289828,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0300_r3_seed2
deformation,deformation_ood_lambda0p75,small,10,300,2,100,32000,0.010101157534553205,0.014946818209845846,5.828670879282072e-15,1.0036214399337768,0.0031363169997930536,0.014779753552225883,0.020290681152251005,0.007754880954627881,0.012135995228433996,0.0124613912566565,0.016232005138456077,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0300_r3_seed2
deformation,deformation_ood_lambda1p0,small,10,300,2,100,32000,0.012867598266899587,0.018821077255287543,5.99409410995122e-15,1.8059294092655185,0.005643529403954745,0.014200456031307112,0.01902053384607139,0.01131439136218978,0.017668364186443,0.016194361216621475,0.02174559170001172,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0300_r3_seed2
deformation,deformation_ood_lambda0p5,small,10,600,0,100,32000,0.004354653987253551,0.011576895256162451,6.7124084068836965e-15,0.35233217358589175,0.0011010380424559118,0.0038708361723693097,0.005416149072709596,0.004511950961915622,0.01415840042071319,0.004366580878151582,0.006277494776040528,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0600_r3_seed0
deformation,deformation_ood_lambda0p75,small,10,600,0,100,32000,0.005171624777442775,0.011136532739371988,6.5425442841160475e-15,0.6133463299274443,0.001916707281023264,0.004336500290955883,0.0059681643858526265,0.005888125351067477,0.013634457750999392,0.003857247543055561,0.00517663082009899,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,small,10,600,0,100,32000,0.006848537093412597,0.014926574007598293,5.6432636341696705e-15,0.8554814738035202,0.0026733796056360006,0.004410049991507547,0.005732686077106668,0.008171397889983684,0.018497784935988117,0.0053184418056043785,0.007392240915222243,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,small,10,600,1,100,32000,0.003857646284834482,0.007415809981208436,7.196465645620264e-15,0.10216612517833697,0.00031926914118230305,0.004684299475688022,0.006658481618406244,0.0027869281993092346,0.004834763861147413,0.006243147350556684,0.012669293040463167,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,small,10,600,1,100,32000,0.00431735876809107,0.007003340244003535,6.966649479522857e-15,0.45442238926887496,0.0014200699664652346,0.005063723946572281,0.007151604930320021,0.003526738953369204,0.006090050426142506,0.005942853033775461,0.009100674546875315,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,small,10,600,1,100,32000,0.0056106784570030864,0.00973671299159362,6.930012119710227e-15,0.733024807572365,0.00229070252366364,0.004766626010881737,0.006032147201295337,0.004641181044707386,0.007752071177043245,0.009363223140011541,0.016042047155628576,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,small,10,600,2,100,32000,0.005999390853208024,0.012123944578958238,5.749845044533686e-15,0.35401487290859224,0.0011062964778393509,0.007175529950240162,0.009151754880420453,0.004998989510834994,0.013053158442668944,0.007824455783294978,0.011833879642310714,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0600_r3_seed2
deformation,deformation_ood_lambda0p75,small,10,600,2,100,32000,0.006844047545851208,0.01268806256351696,6.8467453928633406e-15,0.8955913299322128,0.0027987229060381655,0.007871096221148037,0.010242397169452796,0.006165021470767289,0.013968573777036601,0.007854077095806135,0.010708165025262006,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0600_r3_seed2
deformation,deformation_ood_lambda1p0,small,10,600,2,100,32000,0.009363125748280436,0.020056445072286478,5.582201367815287e-15,1.6083272111415863,0.0050260225348174575,0.0073126116256462415,0.009382996263771202,0.00995961624678845,0.02399885598008333,0.009624168375390582,0.013979594441325323,ic,deformation__deformation_low_train__detaq_scf__small__n010_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,small,20,300,0,100,32000,0.004990262486122082,0.009301997114942883,6.258327189812007e-15,0.4125207501649855,0.0012891273442655795,0.004696011989668477,0.006346324315103418,0.004967163223559812,0.010755382422003239,0.005353810770262497,0.006732396764076442,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,small,20,300,0,100,32000,0.005947046278312337,0.011533043506539163,6.953326803227356e-15,0.6827701151371002,0.002133656609803438,0.005118378680897877,0.006906881332932877,0.006539552672087059,0.01387471559249532,0.004998194694402628,0.006310883817145652,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,small,20,300,0,100,32000,0.007951550490013325,0.017031592799522155,6.376010830422274e-15,1.1029583072662354,0.0034467447102069864,0.005127664760162589,0.00665334785769126,0.009463995308188413,0.021156784168702352,0.006238101765338796,0.007954884012043575,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,small,20,300,1,100,32000,0.004262645364005584,0.007002061218988143,6.435962873752032e-15,0.14112136721611013,0.0004410042725503442,0.005224845452641601,0.007266481376000301,0.0029238103473132166,0.004586519402866977,0.00731695032544667,0.011368116567220081,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,small,20,300,1,100,32000,0.004715354988689069,0.007187670980888613,7.0921046813055e-15,0.5467786359786987,0.001708683237433434,0.005511304132640362,0.0076795454607227805,0.0036866947818198254,0.006199955175167656,0.0070053864653455075,0.009166205302193973,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,small,20,300,1,100,32000,0.0059927062249276785,0.009560554185777025,5.81534820298657e-15,0.9571641582250595,0.0029911379944533114,0.00513503376551671,0.006445901972922992,0.004964465773645013,0.008195136801466475,0.009935100038186644,0.014628415083908095,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0300_r3_seed1
deformation,deformation_ood_lambda0p5,small,20,300,2,100,32000,0.006671726361475885,0.012208200319608852,6.600275881396556e-15,0.2965042781829834,0.000926575869321823,0.008578862868947908,0.010884632217022757,0.005286706082930324,0.012648491349652785,0.008919650689640547,0.012114972408219288,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0300_r3_seed2
deformation,deformation_ood_lambda0p75,small,20,300,2,100,32000,0.007581524128851016,0.0131189012319673,6.781242234410456e-15,0.8636939013004303,0.002699043441563845,0.00928041498741368,0.012038517655996391,0.0064796594484554,0.013771511802773036,0.009188227311475203,0.012109431378684872,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0300_r3_seed2
deformation,deformation_ood_lambda1p0,small,20,300,2,100,32000,0.010319425086735282,0.02016115805531649,6.0285110237146e-15,1.6862776273488997,0.005269617585465312,0.008693684914789628,0.011139470248701107,0.010462383217643948,0.02355843996631617,0.011516290865954945,0.01559722386503439,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0300_r3_seed2
deformation,deformation_ood_lambda0p5,small,20,600,0,100,32000,0.003706215685082133,0.006718888069172933,6.763478666016454e-15,0.2395833390951157,0.0007486979346722366,0.003001341759052593,0.004464529705589216,0.0037748582235265834,0.007240054728303624,0.004205161995778323,0.0069663535319267585,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0600_r3_seed0
deformation,deformation_ood_lambda0p75,small,20,600,0,100,32000,0.004496425071498379,0.009263218622609305,6.0396132539608514e-15,0.5133579689264297,0.0016042436528950934,0.0032566706144134517,0.004685000620093811,0.005173677732857566,0.01121069584362957,0.003704421544505747,0.00548158385376707,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,small,20,600,0,100,32000,0.006102502607624046,0.013779084465340846,6.679101716144941e-15,0.7608160489797592,0.0023775501530617477,0.003491469880100339,0.0045672313164485025,0.007252204151688299,0.016924233149592183,0.005264430702954994,0.008316684346046474,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,small,20,600,1,100,32000,0.00315212061231723,0.006900768229505603,7.684963776455333e-15,0.12063236594200129,0.00037697614356875395,0.0035095418712589865,0.00514691774710793,0.0023486140292176662,0.004207350267545175,0.005205219102674166,0.012589950741358663,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,small,20,600,1,100,32000,0.003480671323265413,0.006065844462835946,6.885603198725221e-15,0.40278138875961317,0.0012586918398737909,0.0036831401365343486,0.005235204032144895,0.0030181052403834945,0.005488302788503232,0.004665900758642235,0.008136373976380652,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,small,20,600,1,100,32000,0.004867204365914222,0.009414450802746891,6.31050767196939e-15,0.679770537018776,0.002124282928183675,0.003796868900069966,0.00487858817335336,0.004224097657230838,0.007808960973337957,0.007866859957808628,0.015375928673487622,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,small,20,600,2,100,32000,0.004749044469359797,0.01153215065918445,7.440714711037799e-15,0.20007601916790008,0.0006252375598996877,0.004367969668412116,0.005581249779164897,0.004316712921853953,0.012755987938759483,0.006427113912825009,0.012068821821200334,ic,deformation__deformation_low_train__detaq_scf__small__n020_te0600_r3_seed2
