task,stage,network,train_size,total_epochs,seed,structures,atoms,mae_atom,rmse_atom,neutrality_abs_mean,raw_neutrality_abs_mean,mean_abs_charge_correction,element_mae_Cl,element_rmse_Cl,element_mae_Na,element_rmse_Na,mode,run_id
deformation,deformation_ood_lambda0p5,medium,160,600,1,320,69120,0.001651386961981907,0.002164983836891904,8.559125630469566e-15,0.02798764146864414,0.00012957241420668585,0.0018280820095616518,0.0024345922507717326,0.0014746919144021623,0.0018566288267956547,baseline,deformation_low_train__baseline__medium__n160_te0600_r1_seed1
deformation,deformation_ood_lambda0p75,medium,160,600,1,320,69120,0.0017225725081476506,0.0023480073987821614,9.528836053540601e-15,0.03417931217700243,0.00015823755637501126,0.0019773704899680657,0.0027301595885284298,0.0014677745263272355,0.0018901074336232363,baseline,deformation_low_train__baseline__medium__n160_te0600_r1_seed1
deformation,deformation_ood_lambda1p0,medium,160,600,1,320,69120,0.0018982759103021204,0.0026726398748181785,9.653389199115736e-15,0.04216177091002464,0.00019519338384270664,0.0022478703350187717,0.0031999021242301914,0.001548681485585469,0.0020116247652788937,baseline,deformation_low_train__baseline__medium__n160_te0600_r1_seed1
deformation,deformation_ood_lambda0p5,medium,160,600,2,320,69120,0.001629394494226734,0.0022257103421833443,9.192993588591491e-15,0.03195942621678114,0.00014796030655917194,0.0015146827823143906,0.0020807562364226857,0.0017441062061390768,0.002361784608975149,baseline,deformation_low_train__baseline__medium__n160_te0600_r1_seed2
deformation,deformation_ood_lambda0p75,medium,160,600,2,320,69120,0.0017937119091003084,0.002464559452396197,8.897396708285044e-15,0.05397618096321821,0.00024988972668156577,0.0017021723563651293,0.0023467104161757316,0.0018852514618354882,0.0025770247983679185,baseline,deformation_low_train__baseline__medium__n160_te0600_r1_seed2
deformation,deformation_ood_lambda1p0,medium,160,600,2,320,69120,0.0021112666566267257,0.0029574309593862593,9.415385138211719e-15,0.06999588161706924,0.0003240550074864317,0.002026252019291281,0.002778205508560889,0.002196281293962171,0.003126398872708758,baseline,deformation_low_train__baseline__medium__n160_te0600_r1_seed2
deformation,deformation_ood_lambda0p5,large,5,300,0,320,69120,0.01635312112870282,0.02150374791593716,8.36067326481782e-15,0.1798728544265032,0.0008327446964189962,0.018168583732625004,0.02355116238639193,0.014537658524780634,0.01923967513016115,baseline,deformation_low_train__baseline__large__n005_te0300_r1_seed0
deformation,deformation_ood_lambda0p75,large,5,300,0,320,69120,0.017158420577285036,0.022960601707996867,8.62313692673311e-15,0.1866543771699071,0.0008641406350458662,0.01899927863764956,0.025144306305342784,0.015317562516920513,0.020546102355669227,baseline,deformation_low_train__baseline__large__n005_te0300_r1_seed0
deformation,deformation_ood_lambda1p0,large,5,300,0,320,69120,0.019522542965354717,0.02614467114156063,8.602146772673791e-15,0.20458509353920817,0.0009471532108296675,0.02112936253821674,0.028013387748568284,0.01791572339249269,0.02413167555411499,baseline,deformation_low_train__baseline__large__n005_te0300_r1_seed0
deformation,deformation_ood_lambda0p5,large,5,300,1,320,69120,0.013341707350977313,0.017621736416444232,9.244341403480405e-15,0.1557462309487164,0.0007210473655033169,0.013454326516127825,0.01776669068887277,0.013229088185826797,0.017475579836651923,baseline,deformation_low_train__baseline__large__n005_te0300_r1_seed1
deformation,deformation_ood_lambda0p75,large,5,300,1,320,69120,0.013795537333585774,0.018566486375591097,8.691658504034194e-15,0.22311486033722758,0.0010329391682279054,0.014101521950502547,0.019144034762879205,0.013489552716669002,0.017970385796295313,baseline,deformation_low_train__baseline__large__n005_te0300_r1_seed1
deformation,deformation_ood_lambda1p0,large,5,300,1,320,69120,0.015721362725424674,0.02128104536492304,8.922376726339109e-15,0.35686913058161734,0.001652171900840821,0.016062317171559794,0.021927208082464976,0.015380408279289551,0.020614638715148695,baseline,deformation_low_train__baseline__large__n005_te0300_r1_seed1
deformation,deformation_ood_lambda0p5,large,5,300,2,320,69120,0.018841678993730133,0.024755908384777054,9.02333763264096e-15,0.21823990643024443,0.0010103699371770576,0.020797149175366028,0.027058104208796726,0.016886208812094232,0.022216412773822126,baseline,deformation_low_train__baseline__large__n005_te0300_r1_seed2
deformation,deformation_ood_lambda0p75,large,5,300,2,320,69120,0.02038704585522734,0.02710460349526643,9.082144758476574e-15,0.2572361394762993,0.0011909080531310153,0.022336536355561605,0.029571758380667557,0.01843755535489307,0.02438914036096059,baseline,deformation_low_train__baseline__large__n005_te0300_r1_seed2
deformation,deformation_ood_lambda1p0,large,5,300,2,320,69120,0.024582946969188054,0.03218238995624619,9.00460261910041e-15,0.36072163488715886,0.0016700075689220317,0.026218193903492268,0.034286603127383,0.022947700034883847,0.02993060795535436,baseline,deformation_low_train__baseline__large__n005_te0300_r1_seed2
deformation,deformation_ood_lambda0p5,large,5,600,0,320,69120,0.00708391299948019,0.00988420600088637,9.453549054683209e-15,0.12957545639947057,0.0005998863722197713,0.007590880870810468,0.010496440532899422,0.0065769451281499115,0.009231456693026427,baseline,deformation_low_train__baseline__large__n005_te0600_r1_seed0
deformation,deformation_ood_lambda0p75,large,5,600,0,320,69120,0.007817337603139147,0.011107034113820845,8.973030651837633e-15,0.15910762827843428,0.0007366093901779364,0.008313341188980382,0.011839121547464578,0.007321334017297913,0.010323159138341321,baseline,deformation_low_train__baseline__large__n005_te0600_r1_seed0
deformation,deformation_ood_lambda1p0,large,5,600,0,320,69120,0.009620669729960061,0.0135084950967585,9.669001710399528e-15,0.23018313655629755,0.0010656626692421183,0.009951690433743958,0.014061526698695141,0.009289649026176159,0.012931834613084895,baseline,deformation_low_train__baseline__large__n005_te0600_r1_seed0
deformation,deformation_ood_lambda0p5,large,5,600,1,320,69120,0.006336314176858099,0.008914866897963652,9.161074676633518e-15,0.09351101480424404,0.0004329213648344631,0.006208102679749137,0.008679884074837054,0.00646452567396706,0.009143812993724569,baseline,deformation_low_train__baseline__large__n005_te0600_r1_seed1
deformation,deformation_ood_lambda0p75,large,5,600,1,320,69120,0.00693059344821487,0.009918005167249907,9.357792318809288e-15,0.09890585774555802,0.00045789748956276866,0.006937242831587051,0.010024659901048082,0.006923944064842688,0.009810190969777822,baseline,deformation_low_train__baseline__large__n005_te0600_r1_seed1
deformation,deformation_ood_lambda1p0,large,5,600,1,320,69120,0.008492807381155943,0.012004040943949525,9.049011540085416e-15,0.14406118635088205,0.0006669499368096391,0.008495194414147944,0.012161382740719711,0.00849042034816394,0.011844609229592925,baseline,deformation_low_train__baseline__large__n005_te0600_r1_seed1
deformation,deformation_ood_lambda0p5,large,5,600,2,320,69120,0.008603192065010135,0.0118384258904416,9.603429163007604e-15,0.16979746352881192,0.000786099368188944,0.009477591828749079,0.012947935244794024,0.007728792301271191,0.010613558687997944,baseline,deformation_low_train__baseline__large__n005_te0600_r1_seed2
deformation,deformation_ood_lambda0p75,large,5,600,2,320,69120,0.00954836113819155,0.013309328415969443,8.740924650751936e-15,0.2730912075378001,0.0012643111460083336,0.01041867787349619,0.014587000845845839,0.008678044402886907,0.011895202902496288,baseline,deformation_low_train__baseline__large__n005_te0600_r1_seed2
deformation,deformation_ood_lambda1p0,large,5,600,2,320,69120,0.011934107580495743,0.016240670970070984,9.111461585220581e-15,0.4743921376764774,0.0021962598966503584,0.012605675280712794,0.017380747132222853,0.011262539880278692,0.015014273750066625,baseline,deformation_low_train__baseline__large__n005_te0600_r1_seed2
deformation,deformation_ood_lambda0p5,large,10,300,0,320,69120,0.016514381616815812,0.021729055215679496,8.550798957784877e-15,0.17584780538454653,0.0008141102101136414,0.018751109823880303,0.024176149312116237,0.014277653409751317,0.018968855673718393,baseline,deformation_low_train__baseline__large__n010_te0300_r1_seed0
deformation,deformation_ood_lambda0p75,large,10,300,0,320,69120,0.017370285745438654,0.023241407658013895,8.8182933177805e-15,0.1986670636571944,0.0009197549243388629,0.0195976863772112,0.02577190811555382,0.015142885113666115,0.020399382636134476,baseline,deformation_low_train__baseline__large__n010_te0300_r1_seed0
deformation,deformation_ood_lambda1p0,large,10,300,0,320,69120,0.019808741612511584,0.026464243615534046,8.563809383854703e-15,0.23389699393883348,0.0010828564534205252,0.02172831997244372,0.028601530072258772,0.017889163252579457,0.024138451851979784,baseline,deformation_low_train__baseline__large__n010_te0300_r1_seed0
deformation,deformation_ood_lambda0p5,large,10,300,1,320,69120,0.013641383350693138,0.017979150246202575,8.546982566137729e-15,0.15461613098159432,0.000715815421211085,0.01416390902994824,0.018581385161310603,0.013118857671438035,0.01735603101628015,baseline,deformation_low_train__baseline__large__n010_te0300_r1_seed1
deformation,deformation_ood_lambda0p75,large,10,300,1,320,69120,0.014175637992337186,0.019038025659929843,9.203054984752157e-15,0.21256476156413556,0.0009840961183524794,0.014838399199680434,0.01999506744277746,0.013512876784993941,0.018030255683574626,baseline,deformation_low_train__baseline__large__n010_te0300_r1_seed1
deformation,deformation_ood_lambda1p0,large,10,300,1,320,69120,0.016268804438110532,0.02190516554841375,8.912315330178445e-15,0.33346432987600566,0.0015438163420185447,0.0168823584518571,0.02283424519144764,0.01565525042436396,0.020934894361894343,baseline,deformation_low_train__baseline__large__n010_te0300_r1_seed1
deformation,deformation_ood_lambda0p5,large,10,300,2,320,69120,0.019001893164984122,0.02487343588052935,8.856804178947187e-15,0.20848990622907876,0.0009652310473568462,0.020958785406014892,0.027097118156156702,0.017045000923953346,0.022430377006124807,baseline,deformation_low_train__baseline__large__n010_te0300_r1_seed2
deformation,deformation_ood_lambda0p75,large,10,300,2,320,69120,0.020609307659301107,0.027300322341071458,8.400571904765287e-15,0.26152198752388356,0.0012107499422402018,0.022530749285803144,0.029637505242327198,0.018687866032799063,0.02474335229640152,baseline,deformation_low_train__baseline__large__n010_te0300_r1_seed2
deformation,deformation_ood_lambda1p0,large,10,300,2,320,69120,0.02494712688543978,0.032509697741150284,7.505107646466058e-15,0.3638216553255916,0.0016843595153962572,0.026523425962559726,0.03441540555909497,0.023370827808319845,0.030485090694385656,baseline,deformation_low_train__baseline__large__n010_te0300_r1_seed2
deformation,deformation_ood_lambda0p5,large,10,600,0,320,69120,0.006932523200345584,0.009613112856639875,9.125339373028395e-15,0.11836532577872276,0.0005479876193459387,0.007166191734662932,0.00988940258936246,0.006698854666028238,0.009328643739284978,baseline,deformation_low_train__baseline__large__n010_te0600_r1_seed0
deformation,deformation_ood_lambda0p75,large,10,600,0,320,69120,0.007649605967731544,0.010807691242845988,9.132972156322694e-15,0.14223487777635455,0.0006584948045201598,0.007891809251619341,0.011194817495020671,0.007407402683843747,0.010406173228164077,baseline,deformation_low_train__baseline__large__n010_te0600_r1_seed0
deformation,deformation_ood_lambda1p0,large,10,600,0,320,69120,0.009441604305765993,0.013198688691316525,9.254749744336266e-15,0.20025317706167697,0.0009270980419522082,0.009559108564843818,0.013395495915279845,0.009324100046688169,0.012998902089187934,baseline,deformation_low_train__baseline__large__n010_te0600_r1_seed0
deformation,deformation_ood_lambda0p5,large,10,600,1,320,69120,0.006284409248043651,0.008795378425445243,9.659287258934057e-15,0.09781414438039064,0.00045284326102032707,0.005996160959219368,0.00840385004931842,0.006572657536867934,0.00917020543074941,baseline,deformation_low_train__baseline__large__n010_te0600_r1_seed1
deformation,deformation_ood_lambda0p75,large,10,600,1,320,69120,0.006965505955423023,0.009899792777764151,9.332118411364832e-15,0.13428573720157147,0.0006216932277850531,0.006778715790213636,0.009779180256876676,0.007152296120632409,0.010018953417840403,baseline,deformation_low_train__baseline__large__n010_te0600_r1_seed1
deformation,deformation_ood_lambda1p0,large,10,600,1,320,69120,0.00864010567002194,0.012082639289107126,8.751332991607797e-15,0.21764551410451533,0.0010076181208542377,0.008462979886470046,0.01198128980826427,0.008817231453573831,0.012183145690326984,baseline,deformation_low_train__baseline__large__n010_te0600_r1_seed1
deformation,deformation_ood_lambda0p5,large,10,600,2,320,69120,0.008628053664584644,0.0117554732650634,9.130543543456326e-15,0.14680224619805812,0.0006796400286947136,0.009082726521091088,0.012355869209426409,0.008173380808078202,0.011122715471088394,baseline,deformation_low_train__baseline__large__n010_te0600_r1_seed2
deformation,deformation_ood_lambda0p75,large,10,600,2,320,69120,0.009637546731423861,0.01330748380313577,8.295447662121092e-15,0.21634159069508313,0.0010015814384031628,0.010107050076049125,0.014051793003530618,0.009168043386798597,0.012519000108929213,baseline,deformation_low_train__baseline__large__n010_te0600_r1_seed2
deformation,deformation_ood_lambda1p0,large,10,600,2,320,69120,0.012178838355671129,0.01641000440783,9.379649834606596e-15,0.36065263897180555,0.0016696881433879889,0.012511131035873667,0.017000149752883508,0.011846545675468589,0.015797828892272978,baseline,deformation_low_train__baseline__large__n010_te0600_r1_seed2
deformation,deformation_ood_lambda0p5,large,20,300,0,320,69120,0.00694190853163814,0.00943489498684538,8.830089437417143e-15,0.1629269110970199,0.0007542912550787959,0.007353392947977473,0.009891743074809533,0.006530424115298806,0.008954770000818435,baseline,deformation_low_train__baseline__large__n020_te0300_r1_seed0
deformation,deformation_ood_lambda0p75,large,20,300,0,320,69120,0.00747309844364094,0.010437073922627669,1.0192888200144523e-14,0.23195302113890648,0.0010738565793467895,0.007905665870876637,0.01100389610813348,0.007040531016405241,0.009837646800642615,baseline,deformation_low_train__baseline__large__n020_te0300_r1_seed0
deformation,deformation_ood_lambda1p0,large,20,300,0,320,69120,0.009024771112326338,0.012633191615196257,8.998704559282088e-15,0.33046369357034566,0.0015299245072701183,0.00929802509856893,0.012995481443569958,0.008751517126083743,0.012260200765989066,baseline,deformation_low_train__baseline__large__n020_te0300_r1_seed0
deformation,deformation_ood_lambda0p5,large,20,300,1,320,69120,0.0063263464896953754,0.00880032958239251,8.72496519477295e-15,0.09226898588240147,0.0004271712309370438,0.00622228430742168,0.008633296723245636,0.00643040867196907,0.008964250621544538,baseline,deformation_low_train__baseline__large__n020_te0300_r1_seed1
deformation,deformation_ood_lambda0p75,large,20,300,1,320,69120,0.006945016025174319,0.009836748861130574,9.018480406908225e-15,0.08795717526227236,0.00040720914473274235,0.006950784527022131,0.009932111193657533,0.006939247523326508,0.00974045294381786,baseline,deformation_low_train__baseline__large__n020_te0300_r1_seed1
