material,task,condition,role,structure_index,distance,retained_pcs_95pct
CsPbI3,temperature,600 K,high,11,21.444128232467538,8
CsPbI3,temperature,600 K,high,12,20.452979633726656,8
CsPbI3,temperature,600 K,high,13,18.260012880413072,8
CsPbI3,temperature,600 K,high,14,13.713392532430866,8
CsPbI3,temperature,600 K,high,15,13.002131173307248,8
CsPbI3,temperature,600 K,high,16,12.383717605194892,8
CsPbI3,temperature,600 K,high,17,11.714456417866447,8
CsPbI3,temperature,600 K,high,18,9.757361520167704,8
CsPbI3,temperature,600 K,high,19,9.505691266775852,8
CsPbI3,temperature,600 K,high,20,9.63884768907181,8
CsPbI3,temperature,600 K,high,21,10.648181074148752,8
CsPbI3,temperature,600 K,high,22,11.094929023659272,8
CsPbI3,temperature,600 K,high,23,11.026246281573124,8
CsPbI3,temperature,600 K,high,24,10.647764143840611,8
CsPbI3,temperature,600 K,high,25,9.697052009015074,8
CsPbI3,temperature,600 K,high,26,8.33364305761934,8
CsPbI3,temperature,600 K,high,27,6.819423057476677,8
CsPbI3,temperature,600 K,high,28,5.429791125313566,8
CsPbI3,temperature,600 K,high,29,5.110805827251465,8
CsPbI3,temperature,600 K,high,30,7.719241468064122,8
CsPbI3,temperature,600 K,high,31,8.718653086097007,8
CsPbI3,temperature,600 K,high,32,8.673026515249152,8
CsPbI3,temperature,600 K,high,33,5.974732022706538,8
CsPbI3,temperature,600 K,high,34,3.861293567248992,8
CsPbI3,temperature,600 K,high,35,3.7155913854767837,8
CsPbI3,temperature,600 K,high,36,6.552221073830891,8
CsPbI3,temperature,600 K,high,37,8.084967779677811,8
CsPbI3,temperature,600 K,high,38,6.007337708096798,8
CsPbI3,temperature,600 K,high,39,4.359546870039378,8
CsPbI3,temperature,600 K,high,40,5.022147178465668,8
CsPbI3,temperature,600 K,high,41,5.679233365877148,8
CsPbI3,temperature,600 K,high,42,4.439031554691675,8
CsPbI3,temperature,600 K,high,43,3.53163297605346,8
CsPbI3,temperature,600 K,high,44,2.8336639399642816,8
CsPbI3,temperature,600 K,high,45,2.8213017957434587,8
CsPbI3,temperature,600 K,high,46,3.070313799109241,8
CsPbI3,temperature,600 K,high,47,3.450474121422174,8
CsPbI3,temperature,600 K,high,48,3.979995424420213,8
CsPbI3,temperature,600 K,high,49,4.35164786505104,8
CsPbI3,temperature,600 K,high,50,3.767945224843576,8
CsPbI3,temperature,600 K,high,51,3.94913554414822,8
CsPbI3,temperature,600 K,high,52,4.097018517442594,8
CsPbI3,temperature,600 K,high,53,4.097787366876104,8
CsPbI3,temperature,600 K,high,54,3.7207792055893605,8
CsPbI3,temperature,600 K,high,55,3.9477268626696245,8
CsPbI3,temperature,600 K,high,56,4.5604736968890265,8
CsPbI3,temperature,600 K,high,57,4.73913768869076,8
CsPbI3,temperature,600 K,high,58,3.847563022412463,8
CsPbI3,temperature,600 K,high,59,4.734810866369679,8
CsPbI3,temperature,600 K,high,60,5.263660070477052,8
CsPbI3,temperature,600 K,high,61,5.9345108246580285,8
CsPbI3,temperature,600 K,high,62,8.029389105183487,8
CsPbI3,temperature,600 K,high,63,7.794145012412916,8
CsPbI3,temperature,600 K,high,64,7.150006500648533,8
CsPbI3,temperature,600 K,high,65,6.5060904407307625,8
CsPbI3,temperature,600 K,high,66,7.093696714584835,8
CsPbI3,temperature,600 K,high,67,7.743437583599678,8
CsPbI3,temperature,600 K,high,68,7.750054833788519,8
CsPbI3,temperature,600 K,high,69,7.084693908611481,8
CsPbI3,temperature,600 K,high,70,5.47825871812152,8
CsPbI3,temperature,600 K,high,71,5.406567399428756,8
CsPbI3,temperature,600 K,high,72,5.400297483768017,8
CsPbI3,temperature,600 K,high,73,5.5492278902886625,8
CsPbI3,temperature,600 K,high,74,7.611638514477752,8
CsPbI3,temperature,600 K,high,75,7.940663630556888,8
CsPbI3,temperature,600 K,high,76,7.820827328729781,8
CsPbI3,temperature,600 K,high,77,7.349888024670401,8
CsPbI3,temperature,600 K,high,78,5.705988756823176,8
CsPbI3,temperature,600 K,high,79,5.486013045445281,8
CsPbI3,temperature,900 K,high,0,45.623018879973515,8
CsPbI3,temperature,900 K,high,1,51.75884744153744,8
CsPbI3,temperature,900 K,high,2,17.50573699570316,8
CsPbI3,temperature,900 K,high,3,15.924896254223425,8
CsPbI3,temperature,900 K,high,4,25.02563669298621,8
CsPbI3,temperature,900 K,high,5,38.77841230811456,8
CsPbI3,temperature,900 K,high,6,60.162466131598315,8
CsPbI3,temperature,900 K,high,7,83.82939988720733,8
CsPbI3,temperature,900 K,high,8,98.42603514895431,8
CsPbI3,temperature,900 K,high,9,99.18147832728606,8
CsPbI3,temperature,900 K,high,10,64.04729774199454,8
CsPbI3,temperature,900 K,high,11,37.24652324962796,8
CsPbI3,temperature,900 K,high,12,19.535729798056636,8
CsPbI3,temperature,900 K,high,13,13.152688729664076,8
CsPbI3,temperature,900 K,high,14,11.567142783876681,8
CsPbI3,temperature,900 K,high,15,12.729600994759716,8
CsPbI3,temperature,900 K,high,16,14.523396621241664,8
CsPbI3,temperature,900 K,high,17,17.146167481363335,8
CsPbI3,temperature,900 K,high,18,14.052411282588743,8
CsPbI3,temperature,900 K,high,19,11.511180773778358,8
CsPbI3,temperature,900 K,high,20,11.396722833054397,8
CsPbI3,temperature,900 K,high,21,12.986533038436681,8
CsPbI3,temperature,900 K,high,22,11.972411346624545,8
CsPbI3,temperature,900 K,high,23,12.166419507264571,8
CsPbI3,temperature,900 K,high,24,12.487950516898858,8
CsPbI3,temperature,900 K,high,25,11.556402928139201,8
CsPbI3,temperature,900 K,high,26,9.393861278248039,8
CsPbI3,temperature,900 K,high,27,9.018517777337502,8
CsPbI3,temperature,900 K,high,28,8.948498579495194,8
CsPbI3,temperature,900 K,high,29,9.050835810407358,8
CsPbI3,temperature,900 K,high,30,8.619736413351852,8
CsPbI3,temperature,900 K,high,31,8.138946033786056,8
CsPbI3,temperature,900 K,high,32,7.962446119611878,8
CsPbI3,temperature,900 K,high,33,9.15825357539499,8
CsPbI3,temperature,900 K,high,34,10.61241910213738,8
CsPbI3,temperature,900 K,high,35,10.513325384589479,8
CsPbI3,temperature,900 K,high,36,10.11047883486724,8
CsPbI3,temperature,900 K,high,37,11.698863484365381,8
CsPbI3,temperature,900 K,high,38,11.584375942140408,8
CsPbI3,temperature,900 K,high,39,10.082039541376837,8
CsPbI3,temperature,900 K,high,40,10.173709022005301,8
CsPbI3,temperature,900 K,high,41,11.711410424700233,8
CsPbI3,temperature,900 K,high,42,15.994316881992155,8
CsPbI3,temperature,900 K,high,43,16.244572293504685,8
CsPbI3,temperature,900 K,high,44,10.29122574568721,8
CsPbI3,temperature,900 K,high,45,8.826383764810029,8
CsPbI3,temperature,900 K,high,46,21.206542213926888,8
CsPbI3,temperature,900 K,high,47,59.38105924601128,8
CsPbI3,temperature,900 K,high,48,73.73528247513117,8
CsPbI3,temperature,900 K,high,49,74.79247911936889,8
CsPbI3,temperature,900 K,high,50,57.44649801306573,8
CsPbI3,temperature,900 K,high,51,31.765487142220206,8
CsPbI3,temperature,900 K,high,52,21.607565424788532,8
CsPbI3,temperature,900 K,high,53,16.491255477752727,8
CsPbI3,temperature,900 K,high,54,11.75037364472814,8
CsPbI3,temperature,900 K,high,55,10.446785092754766,8
CsPbI3,temperature,900 K,high,56,11.376086464193953,8
CsPbI3,temperature,900 K,high,57,12.330171390366045,8
CsPbI3,temperature,900 K,high,58,12.435260407629427,8
CsPbI3,temperature,900 K,high,59,23.118756530212618,8
CsPbI3,temperature,900 K,high,60,39.1490280849787,8
CsPbI3,temperature,900 K,high,61,64.4487706180231,8
CsPbI3,temperature,900 K,high,62,183.24243912453426,8
CsPbI3,temperature,900 K,high,63,217.67478339192215,8
CsPbI3,temperature,900 K,high,64,236.372761486488,8
CsPbI3,temperature,900 K,high,65,234.37999698043052,8
CsPbI3,temperature,900 K,high,66,133.02913077222627,8
CsPbI3,temperature,900 K,high,67,92.074026624085,8
CsPbI3,temperature,900 K,high,68,58.923589724127766,8
CsPbI3,temperature,900 K,high,69,35.48603054493926,8
CsPbI3,temperature,900 K,high,70,12.930344823441175,8
CsPbI3,temperature,900 K,high,71,15.4836402703101,8
CsPbI3,temperature,900 K,high,72,25.071337225166694,8
CsPbI3,temperature,900 K,high,73,46.81426531174302,8
CsPbI3,temperature,900 K,high,74,127.47751104142111,8
CsPbI3,temperature,900 K,high,75,111.7130829217639,8
CsPbI3,temperature,900 K,high,76,78.15589441371668,8
CsPbI3,temperature,900 K,high,77,46.88772814681952,8
CsPbI3,temperature,900 K,high,78,17.906527018039604,8
CsPbI3,temperature,900 K,high,79,17.68414468338521,8
CsPbI3,temperature,1200 K,high,0,48.4896898507941,8
CsPbI3,temperature,1200 K,high,1,86.7574540979495,8
CsPbI3,temperature,1200 K,high,2,457.49621423736124,8
CsPbI3,temperature,1200 K,high,3,750.0819288765138,8
CsPbI3,temperature,1200 K,high,4,1149.575042073492,8
CsPbI3,temperature,1200 K,high,5,1655.6837560369934,8
CsPbI3,temperature,1200 K,high,6,3398.1271510963734,8
CsPbI3,temperature,1200 K,high,7,3795.636419176026,8
CsPbI3,temperature,1200 K,high,8,3971.564804563207,8
CsPbI3,temperature,1200 K,high,9,3889.4802081368707,8
CsPbI3,temperature,1200 K,high,10,2486.1074056804837,8
CsPbI3,temperature,1200 K,high,11,1958.9599177543112,8
CsPbI3,temperature,1200 K,high,12,1553.8681010238554,8
CsPbI3,temperature,1200 K,high,13,1135.733795002402,8
CsPbI3,temperature,1200 K,high,14,558.9749407362881,8
CsPbI3,temperature,1200 K,high,15,605.4962192147204,8
CsPbI3,temperature,1200 K,high,16,508.97542271057057,8
CsPbI3,temperature,1200 K,high,17,329.3856934341621,8
CsPbI3,temperature,1200 K,high,18,57.39216824906589,8
CsPbI3,temperature,1200 K,high,19,80.04723175244854,8
CsPbI3,temperature,1200 K,high,20,104.96678486659964,8
CsPbI3,temperature,1200 K,high,21,49.816007093783185,8
CsPbI3,temperature,1200 K,high,22,23.941299201336022,8
CsPbI3,temperature,1200 K,high,23,25.200366146362928,8
CsPbI3,temperature,1200 K,high,24,27.272687569870314,8
CsPbI3,temperature,1200 K,high,25,34.10323639262676,8
CsPbI3,temperature,1200 K,high,26,32.72679925306347,8
CsPbI3,temperature,1200 K,high,27,37.23174875180959,8
CsPbI3,temperature,1200 K,high,28,49.73961130802379,8
CsPbI3,temperature,1200 K,high,29,48.39433092814474,8
CsPbI3,temperature,1200 K,high,30,33.471255139129575,8
CsPbI3,temperature,1200 K,high,31,50.49408619380168,8
CsPbI3,temperature,1200 K,high,32,84.73161245233234,8
CsPbI3,temperature,1200 K,high,33,136.69040105675435,8
CsPbI3,temperature,1200 K,high,34,106.54300276755983,8
CsPbI3,temperature,1200 K,high,35,73.6242063029805,8
CsPbI3,temperature,1200 K,high,36,42.878955498990635,8
CsPbI3,temperature,1200 K,high,37,41.97479475394442,8
CsPbI3,temperature,1200 K,high,38,47.82289786992433,8
CsPbI3,temperature,1200 K,high,39,48.87853064708427,8
CsPbI3,temperature,1200 K,high,40,63.90297050041866,8
CsPbI3,temperature,1200 K,high,41,83.88851851476068,8
CsPbI3,temperature,1200 K,high,42,131.38771450116022,8
CsPbI3,temperature,1200 K,high,43,167.31686362743685,8
CsPbI3,temperature,1200 K,high,44,532.8832921848647,8
CsPbI3,temperature,1200 K,high,45,764.184807293811,8
CsPbI3,temperature,1200 K,high,46,526.5330988433761,8
CsPbI3,temperature,1200 K,high,47,348.45635079506394,8
CsPbI3,temperature,1200 K,high,48,378.49669559159986,8
CsPbI3,temperature,1200 K,high,49,415.4276776887125,8
CsPbI3,temperature,1200 K,high,50,487.57749608590336,8
CsPbI3,temperature,1200 K,high,51,554.1480572310542,8
CsPbI3,temperature,1200 K,high,52,590.4880157142385,8
CsPbI3,temperature,1200 K,high,53,631.7698290378407,8
CsPbI3,temperature,1200 K,high,54,737.5232061089625,8
CsPbI3,temperature,1200 K,high,55,907.8603832192306,8
CsPbI3,temperature,1200 K,high,56,1037.6854625837418,8
CsPbI3,temperature,1200 K,high,57,1210.3224720110504,8
CsPbI3,temperature,1200 K,high,58,1707.8251341011187,8
CsPbI3,temperature,1200 K,high,59,2378.3629710348405,8
CsPbI3,temperature,1200 K,high,60,2696.894353830601,8
CsPbI3,temperature,1200 K,high,61,2904.3851881404216,8
CsPbI3,temperature,1200 K,high,62,2294.833762255454,8
CsPbI3,temperature,1200 K,high,63,1804.1328591938795,8
CsPbI3,temperature,1200 K,high,64,1338.8933707691124,8
CsPbI3,temperature,1200 K,high,65,961.292623310566,8
CsPbI3,temperature,1200 K,high,66,353.09352249207404,8
CsPbI3,temperature,1200 K,high,67,265.0119499927864,8
CsPbI3,temperature,1200 K,high,68,206.285268692672,8
CsPbI3,temperature,1200 K,high,69,166.8745841212584,8
CsPbI3,temperature,1200 K,high,70,343.19123975794764,8
CsPbI3,temperature,1200 K,high,71,762.8203829294423,8
CsPbI3,temperature,1200 K,high,72,1176.8541034879356,8
CsPbI3,temperature,1200 K,high,73,1218.7622048112823,8
CsPbI3,temperature,1200 K,high,74,135.01560791691338,8
CsPbI3,temperature,1200 K,high,75,118.30905717406853,8
CsPbI3,temperature,1200 K,high,76,161.29678163834333,8
CsPbI3,temperature,1200 K,high,77,229.22482035254595,8
CsPbI3,temperature,1200 K,high,78,711.1063345856688,8
CsPbI3,temperature,1200 K,high,79,1021.5797672972002,8
