# cspbi3_320atom_train_like_00000 source=scripted_perturbation label=Ewald-QEq_teacher
320
  25.1600000000  0.0000000000  0.0000000000  0.0000000000  25.1600000000  0.0000000000  0.0000000000  0.0000000000  25.1600000000
Cs   6.2239188300   6.2388209500   18.8921206600  0.00000000  0.00000000  0.00000000   0.7562980600
Pb   9.4799980000   9.4952137000   22.0675174100  0.00000000  0.00000000  0.00000000   1.1607838000
I    9.4326046000   9.3951674000   18.9181339000  0.00000000  0.00000000  0.00000000  -0.6352030000
I    9.4447842400   6.3726040800   22.0033934900  0.00000000  0.00000000  0.00000000  -0.6338436900
I    6.3487500100   9.4249838000   21.9911337000  0.00000000  0.00000000  0.00000000  -0.6365875300
Cs   6.2973351100   12.5541584900   25.1513299600  0.00000000  0.00000000  0.00000000   0.7524650400
Pb   9.3414688300   15.6807963100   3.1877935800  0.00000000  0.00000000  0.00000000   1.1540364200
I    9.4525297400   15.7024138500   0.0978351900  0.00000000  0.00000000  0.00000000  -0.6384239200
I    9.5669195800   12.4997950000   3.1645952000  0.00000000  0.00000000  0.00000000  -0.6385962300
I    6.2648381600   15.5999327000   3.1056486100  0.00000000  0.00000000  0.00000000  -0.6402378200
Cs   6.2675103800   12.6474440100   6.2976718700  0.00000000  0.00000000  0.00000000   0.7541661800
Pb   9.5252236300   15.8440586000   9.4160512900  0.00000000  0.00000000  0.00000000   1.1544167900
I    9.5089804900   15.6405628600   6.3449629300  0.00000000  0.00000000  0.00000000  -0.6390472800
I    9.4559384600   12.5879485000   9.4292621000  0.00000000  0.00000000  0.00000000  -0.6371872900
I    6.3353196200   15.7439384100   9.5033951200  0.00000000  0.00000000  0.00000000  -0.6362950700
Cs   6.2779522900   12.5805864500   12.5232685600  0.00000000  0.00000000  0.00000000   0.7560315100
Pb   9.4061664000   15.7704629400   15.8024499200  0.00000000  0.00000000  0.00000000   1.1532727900
I    9.5007327700   15.8093447500   12.6345259800  0.00000000  0.00000000  0.00000000  -0.6361451100
I    9.4825965400   12.4787162100   15.6910090500  0.00000000  0.00000000  0.00000000  -0.6355220000
I    6.3533358300   15.7635940900   15.7740091800  0.00000000  0.00000000  0.00000000  -0.6403129800
Cs   6.3399107500   12.5644242300   18.7634691700  0.00000000  0.00000000  0.00000000   0.7568407100
Pb   9.4148136900   15.8471590400   22.0872327300  0.00000000  0.00000000  0.00000000   1.1556137400
I    9.4784573200   15.6931622200   18.9203179300  0.00000000  0.00000000  0.00000000  -0.6378120500
I    9.3570346700   12.5716329800   21.9818933600  0.00000000  0.00000000  0.00000000  -0.6357918800
I    6.3197085300   15.6934451300   22.0895524700  0.00000000  0.00000000  0.00000000  -0.6382219000
Cs   6.3727771100   18.8746565300   0.0201049400  0.00000000  0.00000000  0.00000000   0.7540598400
Pb   9.3840160800   22.0629183700   3.2142344800  0.00000000  0.00000000  0.00000000   1.1578910500
I    9.4588479100   22.0716324700   25.1023269300  0.00000000  0.00000000  0.00000000  -0.6365697200
I    9.4048921900   18.8338668200   3.2093901500  0.00000000  0.00000000  0.00000000  -0.6373244900
I    6.2533524200   22.0317005700   3.1535902400  0.00000000  0.00000000  0.00000000  -0.6380306400
Cs   6.2681059500   18.8740360400   6.2864806300  0.00000000  0.00000000  0.00000000   0.7546154400
Pb   9.4288233900   21.9970952400   9.5183387600  0.00000000  0.00000000  0.00000000   1.1526945800
I    9.4627922200   22.0669272500   6.1825338100  0.00000000  0.00000000  0.00000000  -0.6370176500
I    9.4453989000   18.9020117800   9.4574459200  0.00000000  0.00000000  0.00000000  -0.6402704700
I    6.2927461000   22.0033291100   9.5123980100  0.00000000  0.00000000  0.00000000  -0.6393353300
Cs   6.2847527400   18.9191805400   12.6316257600  0.00000000  0.00000000  0.00000000   0.7541549000
Pb   9.3940102700   21.9568387400   15.7774918000  0.00000000  0.00000000  0.00000000   1.1534384300
